datetime,rainfall_1h_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_3day_mm,temperature_c,humidity_percent,pressure_hpa,wind_speed_kmh,cloud_cover_percent,flood
2018-12-14 19:00:00,1.97,15.94,67.43,115.17,24.4,82.92,1015.77,3.81,55.87,0
2018-12-14 20:00:00,2.31,14.58,55.41,77.83,27.93,60.97,1016.43,17.07,65.56,1
2018-12-14 21:00:00,4.32,15.92,55.53,111.08,36.37,74.93,1012.62,17.21,32.43,0
2018-12-14 22:00:00,5.06,25.99,46.25,62.32,18.04,43.5,1002.14,12.76,39.52,0
2018-12-14 23:00:00,7.1,12.46,34.77,179.2,29.07,47.56,1018.66,3.12,59.79,0
2018-12-15 00:00:00,12.75,29.88,52.9,78.93,27.01,54.63,1008.66,5.02,26.5,0
2018-12-15 01:00:00,12.4,23.66,80.94,160.63,32.16,67.79,1011.86,17.63,76.72,0
2018-12-15 02:00:00,2.92,12.6,55.72,131.72,24.06,69.66,1014.43,7.68,36.24,0
2018-12-15 03:00:00,3.03,21.58,44.47,188.57,26.86,50.6,1000.92,5.6,36.25,0
2018-12-15 04:00:00,11.62,26.46,60.72,162.42,23.06,56.37,1009.19,11.13,50.8,0
2018-12-15 05:00:00,1.56,19.5,96.26,146.17,25.7,80.21,1010.51,11.35,77.68,0
2018-12-15 06:00:00,5.54,50.9,51.57,133.43,31.47,55.52,1026.24,8.08,49.49,0
2018-12-15 07:00:00,17.15,28.32,59.58,138.13,30.23,79.23,1015.46,25.35,60.3,0
2018-12-15 08:00:00,3.43,6.94,41.98,76.7,26.51,54.94,1006.99,9.12,53.54,0
2018-12-15 09:00:00,0.82,6.33,28.01,94.39,32.92,71.31,1018.02,4.48,22.24,0
2018-12-15 10:00:00,1.97,36.72,46.67,178.12,41.38,71.19,1018.74,5.74,41.57,0
2018-12-15 11:00:00,2.13,11.5,31.94,117.28,23.64,61.22,1010.69,12.92,33.66,0
2018-12-15 12:00:00,1.77,22.61,40.21,103.86,30.89,64.08,1011.91,3.87,57.24,0
2018-12-15 13:00:00,4.11,16.34,52.08,139.67,28.28,65.31,1013.79,11.87,43.66,0
2018-12-15 14:00:00,28.09,32.72,51.38,78.8,33.97,75.22,1013.84,0.5,28.98,0
2018-12-15 15:00:00,8.46,23.16,57.47,200.48,24.97,43.19,1010.85,9.69,44.76,0
2018-12-15 16:00:00,4.53,11.43,100.52,309.57,33.53,69.37,1004.11,1.58,90.87,1
2018-12-15 17:00:00,4.94,12.64,27.23,43.56,27.42,61.46,1003.79,15.23,40.67,0
2018-12-15 18:00:00,2.49,14.78,78.67,87.57,26.73,80.89,1005.46,14.86,70.49,1
2018-12-15 19:00:00,4.92,7.3,36.6,117.67,28.89,55.54,1008.99,6.32,23.56,0
2018-12-15 20:00:00,16.55,37.03,41.19,62.69,28.87,41.2,1010.87,11.71,63.55,0
2018-12-15 21:00:00,5.72,14.23,75.04,154.7,23.04,43.0,1013.94,14.37,69.35,0
2018-12-15 22:00:00,12.33,34.9,94.79,183.11,28.18,72.45,1005.37,4.43,78.27,1
2018-12-15 23:00:00,10.98,32.94,47.33,156.46,35.37,50.05,1006.87,5.51,40.9,0
2018-12-16 00:00:00,27.1,37.92,81.61,160.71,21.6,67.02,1012.59,8.5,87.2,0
2018-12-16 01:00:00,10.81,24.8,53.29,58.42,30.6,51.49,1007.2,11.18,27.56,0
2018-12-16 02:00:00,25.67,42.93,81.05,257.57,33.61,65.66,1006.85,1.91,41.04,1
2018-12-16 03:00:00,13.12,22.45,42.41,147.1,27.84,81.85,1010.85,5.89,34.17,0
2018-12-16 04:00:00,7.11,8.9,24.56,72.29,26.72,71.79,1011.0,25.42,28.56,0
2018-12-16 05:00:00,12.27,26.88,39.86,94.41,28.06,61.68,1005.89,3.28,41.97,0
2018-12-16 06:00:00,13.16,39.65,111.45,164.16,22.89,71.97,1012.62,21.94,86.71,0
2018-12-16 07:00:00,13.46,20.14,34.79,69.72,26.87,52.01,1017.38,54.52,54.61,0
2018-12-16 08:00:00,3.33,26.8,70.06,149.23,37.39,72.86,1008.32,6.07,59.28,0
2018-12-16 09:00:00,8.36,12.42,27.4,82.44,27.3,56.01,1023.0,13.92,28.16,0
2018-12-16 10:00:00,3.61,13.83,138.79,258.22,28.08,93.12,1004.5,4.23,92.85,1
2018-12-16 11:00:00,3.0,14.54,29.15,118.62,22.87,61.07,1012.04,9.54,47.75,0
2018-12-16 12:00:00,2.47,14.98,29.25,273.59,30.23,61.5,1005.48,16.34,28.2,0
2018-12-16 13:00:00,0.65,6.44,85.42,127.85,22.2,53.31,1007.62,11.19,65.65,0
2018-12-16 14:00:00,7.96,12.08,38.85,169.86,26.92,55.92,1020.81,1.05,33.66,0
2018-12-16 15:00:00,2.77,13.32,24.98,72.1,13.07,77.81,1013.87,4.43,42.43,0
2018-12-16 16:00:00,3.44,22.38,53.19,113.42,28.13,48.82,1011.39,3.69,58.56,0
2018-12-16 17:00:00,4.53,11.12,27.8,55.56,28.88,57.13,1007.85,23.75,50.16,0
2018-12-16 18:00:00,9.17,20.45,159.36,223.17,23.87,81.03,1000.43,10.23,100.0,1
2018-12-16 19:00:00,6.93,52.31,59.1,96.08,25.05,67.8,1017.12,2.15,52.0,0
2018-12-16 20:00:00,6.63,22.15,72.29,353.99,24.24,71.49,1012.46,8.6,43.41,1
2018-12-16 21:00:00,0.13,10.64,91.45,182.73,31.7,65.58,1005.69,7.37,46.4,1
2018-12-16 22:00:00,12.54,24.67,79.17,185.27,25.01,77.47,1005.72,4.31,58.01,0
2018-12-16 23:00:00,20.8,60.4,79.68,136.16,35.58,62.64,1012.95,9.32,60.5,0
2018-12-17 00:00:00,6.46,25.88,91.72,316.63,35.86,76.78,1014.84,2.11,67.97,1
2018-12-17 01:00:00,1.49,8.4,44.69,184.43,28.3,47.02,1004.2,13.94,59.91,0
2018-12-17 02:00:00,3.09,23.78,72.43,170.61,36.48,59.81,1010.22,10.8,40.83,0
2018-12-17 03:00:00,1.58,6.55,62.4,118.83,35.97,50.52,1012.0,5.15,30.6,0
2018-12-17 04:00:00,18.89,32.52,46.45,238.16,30.2,65.49,1011.91,6.88,19.9,1
2018-12-17 05:00:00,3.42,33.12,79.76,171.71,23.12,71.9,1009.55,10.02,57.82,0
2018-12-17 06:00:00,6.75,20.48,73.89,169.19,30.02,63.69,1003.14,23.18,84.37,1
2018-12-17 07:00:00,4.34,8.97,40.21,151.76,29.24,64.32,1011.94,30.76,60.35,0
2018-12-17 08:00:00,8.79,21.55,40.65,210.57,25.02,49.87,1015.5,23.7,58.1,0
2018-12-17 09:00:00,2.06,31.62,61.24,227.21,39.06,77.79,1003.78,14.15,45.41,1
2018-12-17 10:00:00,6.5,12.98,109.79,153.0,31.54,83.13,1009.98,10.28,62.81,0
2018-12-17 11:00:00,3.45,23.92,67.15,157.12,21.45,57.1,1012.76,13.39,63.86,1
2018-12-17 12:00:00,13.96,44.64,78.02,157.91,30.25,56.49,1004.7,12.59,88.63,0
2018-12-17 13:00:00,0.17,17.15,31.52,123.49,28.31,55.17,1008.81,12.09,34.62,0
2018-12-17 14:00:00,3.88,17.04,82.07,236.28,30.44,71.49,1005.82,27.99,52.66,0
2018-12-17 15:00:00,12.87,19.84,66.13,250.22,27.1,67.51,1010.88,14.7,49.06,0
2018-12-17 16:00:00,11.63,19.4,43.13,87.2,21.09,51.59,1005.97,12.88,37.97,0
2018-12-17 17:00:00,0.73,11.16,31.78,85.09,33.86,55.9,1003.42,4.6,64.12,0
2018-12-17 18:00:00,10.56,31.39,43.9,107.25,37.91,65.64,1013.64,11.27,42.8,0
2018-12-17 19:00:00,1.83,54.61,102.26,259.11,25.73,68.81,1014.69,4.18,93.48,1
2018-12-17 20:00:00,2.58,9.12,15.44,161.73,27.26,58.25,1010.93,9.67,38.57,0
2018-12-17 21:00:00,12.28,31.19,80.07,87.48,34.22,78.78,1000.4,2.71,72.91,0
2018-12-17 22:00:00,3.79,29.66,36.48,135.3,25.4,54.78,1005.85,8.57,58.26,0
2018-12-17 23:00:00,0.66,13.65,41.55,67.3,32.72,70.93,1008.98,6.23,62.23,0
2018-12-18 00:00:00,1.29,13.87,80.27,145.78,27.63,68.54,1011.09,19.67,60.49,0
2018-12-18 01:00:00,5.6,8.66,13.79,31.24,23.56,55.76,1008.6,11.89,10.93,0
2018-12-18 02:00:00,3.66,18.27,94.87,171.16,24.82,58.11,1010.8,6.96,68.81,0
2018-12-18 03:00:00,3.59,15.72,35.94,113.73,27.77,68.87,1007.34,7.5,33.68,0
2018-12-18 04:00:00,8.66,18.23,47.58,90.19,28.19,82.85,1017.13,9.38,66.85,0
2018-12-18 05:00:00,7.3,23.75,44.01,118.85,21.7,52.25,1003.79,8.36,50.93,0
2018-12-18 06:00:00,3.95,9.32,31.48,94.58,29.08,51.08,1010.72,5.7,12.66,0
2018-12-18 07:00:00,11.8,18.18,33.96,122.49,15.87,76.43,1008.83,10.65,26.98,0
2018-12-18 08:00:00,8.72,23.57,85.91,98.5,31.7,76.76,1010.8,1.54,59.54,0
2018-12-18 09:00:00,6.91,41.61,93.58,129.62,32.25,64.94,1002.92,2.13,83.82,0
2018-12-18 10:00:00,3.06,14.16,28.66,128.57,23.8,76.91,1012.56,2.87,27.97,0
2018-12-18 11:00:00,13.41,26.44,70.1,121.02,28.31,63.02,1007.76,8.22,74.81,0
2018-12-18 12:00:00,3.54,16.24,53.62,85.1,25.58,64.93,1012.08,5.48,32.32,0
2018-12-18 13:00:00,3.9,9.06,33.69,71.56,25.81,64.44,1008.9,8.68,9.37,0
2018-12-18 14:00:00,19.23,29.26,74.82,278.22,26.59,76.07,1015.93,5.53,63.9,1
2018-12-18 15:00:00,1.96,16.29,44.93,66.84,27.23,67.5,1011.28,5.69,17.46,0
2018-12-18 16:00:00,1.93,16.02,73.23,115.76,25.14,88.82,1008.65,14.61,56.58,0
2018-12-18 17:00:00,4.06,21.47,37.78,120.12,29.41,75.53,1010.09,12.21,43.72,1
2018-12-18 18:00:00,1.47,6.43,59.84,139.33,36.31,81.47,1009.47,10.11,68.76,0
2018-12-18 19:00:00,1.52,9.02,15.26,87.43,30.56,51.13,1015.55,21.02,39.99,0
2018-12-18 20:00:00,18.79,21.17,56.44,101.06,26.96,68.4,1011.26,8.12,33.27,0
2018-12-18 21:00:00,3.99,35.29,67.41,121.12,34.72,83.98,1009.21,15.76,41.41,0
2018-12-18 22:00:00,7.12,16.06,33.0,96.36,34.32,56.97,1015.47,3.23,19.17,0
2018-12-18 23:00:00,0.85,16.27,62.74,88.72,32.85,62.4,1021.22,25.66,45.72,1
2018-12-19 00:00:00,1.76,14.21,63.53,256.16,30.29,75.66,1007.38,6.98,74.96,1
2018-12-19 01:00:00,20.9,21.82,41.8,89.3,30.35,67.21,1012.69,2.75,87.16,0
2018-12-19 02:00:00,1.49,5.6,30.2,156.51,31.66,60.25,1007.9,35.28,40.52,0
2018-12-19 03:00:00,7.33,19.37,60.25,144.26,34.46,68.58,1013.44,7.09,50.92,0
2018-12-19 04:00:00,0.01,18.74,26.64,124.4,24.24,41.58,1018.53,11.07,29.83,0
2018-12-19 05:00:00,0.75,18.43,39.2,133.56,27.22,58.71,1004.69,8.85,30.53,1
2018-12-19 06:00:00,3.92,7.49,29.48,61.24,32.99,51.81,1013.61,4.97,6.95,0
2018-12-19 07:00:00,11.49,16.63,42.64,194.7,28.6,78.72,1003.15,11.97,62.93,0
2018-12-19 08:00:00,5.3,21.87,76.78,96.06,28.51,67.04,1007.38,5.96,69.3,1
2018-12-19 09:00:00,4.3,21.87,74.49,116.37,32.81,69.25,1009.91,4.05,56.46,0
2018-12-19 10:00:00,9.36,12.71,28.49,108.87,22.84,71.14,1015.03,4.75,42.39,0
2018-12-19 11:00:00,6.41,22.91,57.08,118.87,33.22,80.8,1005.61,1.26,56.99,0
2018-12-19 12:00:00,4.97,16.94,56.45,100.32,23.0,67.83,1004.89,3.0,66.78,1
2018-12-19 13:00:00,3.14,13.43,58.14,202.08,26.0,56.95,1007.21,4.07,57.07,0
2018-12-19 14:00:00,4.14,39.55,51.46,155.46,19.38,58.78,1012.03,2.42,46.26,1
2018-12-19 15:00:00,3.04,14.15,17.99,107.83,25.48,61.18,1004.95,5.15,31.03,0
2018-12-19 16:00:00,5.03,13.07,118.71,184.67,31.14,79.6,1020.84,9.53,73.55,0
2018-12-19 17:00:00,7.56,29.33,47.49,150.9,29.06,55.46,1007.78,7.25,31.18,1
2018-12-19 18:00:00,1.02,22.16,52.53,178.92,26.66,43.85,1006.71,13.11,61.14,0
2018-12-19 19:00:00,2.37,32.52,72.77,123.45,30.41,51.88,1003.77,4.3,88.73,0
2018-12-19 20:00:00,9.09,29.25,58.83,88.56,30.48,53.73,1013.44,2.51,38.81,0
2018-12-19 21:00:00,10.12,29.72,60.89,86.51,22.11,63.77,1008.13,7.39,29.5,1
2018-12-19 22:00:00,16.69,29.43,68.41,228.04,34.02,64.13,1013.37,9.01,35.21,0
2018-12-19 23:00:00,5.41,55.12,72.21,106.3,31.19,51.36,1012.16,4.33,51.5,0
2018-12-20 00:00:00,2.21,7.62,24.98,59.4,20.04,57.05,1021.57,8.89,22.91,0
2018-12-20 01:00:00,2.42,20.35,38.54,162.93,36.92,78.6,1005.68,2.44,54.54,0
2018-12-20 02:00:00,5.24,10.11,52.79,131.52,26.47,68.06,1010.82,10.85,66.47,1
2018-12-20 03:00:00,1.75,14.47,64.27,265.84,22.17,86.59,1009.46,1.81,81.08,1
2018-12-20 04:00:00,15.77,28.21,43.83,101.72,20.98,62.94,1001.13,3.99,64.73,1
2018-12-20 05:00:00,3.01,15.71,32.71,111.33,19.38,60.63,1014.06,3.63,46.83,1
2018-12-20 06:00:00,14.0,16.15,62.44,128.01,25.35,69.07,1009.27,9.02,38.36,0
2018-12-20 07:00:00,1.47,10.38,65.41,223.1,23.9,84.98,1014.32,14.18,60.13,0
2018-12-20 08:00:00,4.15,59.94,119.63,193.48,21.84,92.26,1009.59,19.77,75.57,0
2018-12-20 09:00:00,3.53,17.34,36.1,101.36,26.26,69.08,1011.33,3.17,6.61,0
2018-12-20 10:00:00,0.81,25.84,69.24,138.64,36.38,71.74,1017.13,11.96,57.65,0
2018-12-20 11:00:00,3.83,20.3,109.14,116.91,24.15,66.07,1005.46,20.45,72.19,0
2018-12-20 12:00:00,6.39,52.4,74.56,93.74,26.2,55.0,1014.42,13.02,43.03,0
2018-12-20 13:00:00,0.14,16.75,68.82,108.54,31.13,62.92,1012.28,15.71,50.28,0
2018-12-20 14:00:00,8.21,22.08,57.38,140.6,37.92,80.64,1019.05,8.54,80.41,0
2018-12-20 15:00:00,6.91,10.79,127.75,233.22,29.03,95.86,1007.31,3.35,100.0,0
2018-12-20 16:00:00,4.91,8.96,13.14,125.29,30.51,41.27,1023.76,2.69,55.19,0
2018-12-20 17:00:00,9.73,17.46,56.26,160.43,32.64,78.62,1008.73,9.98,53.0,0
2018-12-20 18:00:00,10.32,21.17,96.33,192.19,30.67,90.61,1011.75,11.26,48.19,0
2018-12-20 19:00:00,35.74,40.2,54.94,122.48,18.87,77.37,1007.99,29.51,23.26,1
2018-12-20 20:00:00,0.75,14.51,67.58,173.47,23.78,62.63,1014.78,23.19,37.45,0
2018-12-20 21:00:00,17.69,31.07,53.95,120.89,31.88,72.92,1008.41,8.32,83.84,0
2018-12-20 22:00:00,11.99,50.43,57.21,242.45,25.05,49.88,1024.28,11.96,54.33,0
2018-12-20 23:00:00,6.9,49.1,71.42,146.82,20.84,53.84,1011.44,16.47,63.74,0
2018-12-21 00:00:00,1.51,23.3,39.02,77.74,26.51,87.04,1011.18,13.94,41.41,1
2018-12-21 01:00:00,3.26,25.49,89.4,403.49,31.03,66.55,1005.2,12.9,75.65,0
2018-12-21 02:00:00,2.77,30.71,148.88,160.99,30.8,70.42,997.72,12.47,84.56,1
2018-12-21 03:00:00,4.42,21.12,44.84,100.65,28.26,59.53,1013.05,0.95,39.03,0
2018-12-21 04:00:00,9.4,38.38,60.85,138.39,17.85,84.63,1005.46,4.27,24.95,0
2018-12-21 05:00:00,15.07,18.6,23.66,102.58,29.13,70.93,1015.78,2.0,38.48,0
2018-12-21 06:00:00,21.86,45.81,105.94,153.42,20.88,67.45,995.85,6.06,85.97,0
2018-12-21 07:00:00,3.29,7.98,91.29,142.4,31.06,70.81,1004.39,4.72,58.73,1
2018-12-21 08:00:00,5.92,11.26,58.13,155.18,30.04,70.49,1011.32,5.47,21.16,0
2018-12-21 09:00:00,1.9,29.61,51.33,69.17,24.99,71.08,1018.16,7.54,43.13,0
2018-12-21 10:00:00,12.46,19.52,59.61,147.02,20.59,70.91,1010.49,3.2,66.63,0
2018-12-21 11:00:00,7.32,12.82,71.58,236.44,34.24,58.52,1011.32,12.23,39.55,0
2018-12-21 12:00:00,4.01,21.57,51.08,116.63,29.61,62.02,1005.55,0.96,33.33,0
2018-12-21 13:00:00,0.68,7.12,56.98,185.72,22.87,54.33,1010.91,6.82,50.03,0
2018-12-21 14:00:00,6.0,11.51,36.18,122.51,36.11,71.21,1009.61,24.69,40.94,0
2018-12-21 15:00:00,6.62,9.73,20.33,46.37,28.24,57.86,1020.45,15.22,39.25,0
2018-12-21 16:00:00,1.05,9.68,66.53,79.15,24.44,70.49,1000.41,2.66,78.53,1
2018-12-21 17:00:00,5.86,27.5,64.02,138.1,33.83,60.03,1014.37,3.06,42.29,0
2018-12-21 18:00:00,20.37,44.32,84.66,109.59,32.39,76.8,1006.44,17.34,49.28,1
2018-12-21 19:00:00,13.57,23.99,86.31,212.55,31.24,77.44,1008.94,9.73,59.99,0
2018-12-21 20:00:00,4.13,42.04,58.23,140.99,29.36,51.39,1009.92,2.75,35.55,0
2018-12-21 21:00:00,3.51,21.8,44.34,229.1,21.85,71.09,1008.88,4.63,30.94,0
2018-12-21 22:00:00,2.29,30.36,112.71,153.21,22.13,63.89,1003.58,6.79,79.77,0
2018-12-21 23:00:00,2.02,9.84,48.86,81.51,25.79,57.15,1003.49,4.91,36.72,0
2018-12-22 00:00:00,3.79,13.53,72.21,176.11,17.1,77.37,1022.86,11.76,76.08,0
2018-12-22 01:00:00,25.31,36.23,69.92,219.18,29.56,61.26,1009.77,7.29,39.58,0
2018-12-22 02:00:00,3.48,13.12,62.17,200.09,27.55,67.57,1005.63,3.19,52.35,0
2018-12-22 03:00:00,5.04,6.13,56.55,231.17,28.28,64.45,1014.55,6.51,28.11,1
2018-12-22 04:00:00,1.15,14.38,34.37,140.42,36.61,47.0,1016.11,10.82,43.15,0
2018-12-22 05:00:00,8.49,25.0,148.84,209.47,21.7,96.13,1007.91,8.45,100.0,1
2018-12-22 06:00:00,4.95,20.68,60.69,119.05,28.75,80.4,1005.74,7.93,82.69,0
2018-12-22 07:00:00,3.27,44.05,52.33,198.58,21.74,69.27,1015.84,14.91,63.87,1
2018-12-22 08:00:00,1.58,44.53,54.66,205.08,35.0,62.06,1006.91,6.04,25.4,0
2018-12-22 09:00:00,2.14,4.33,27.82,162.89,22.34,61.19,1007.44,8.02,43.15,0
2018-12-22 10:00:00,3.03,36.14,42.51,106.5,38.41,76.27,1006.07,6.32,40.47,0
2018-12-22 11:00:00,3.25,42.47,117.33,232.58,22.69,71.17,1003.37,27.89,92.77,0
2018-12-22 12:00:00,1.56,2.99,23.34,26.88,29.71,55.16,1015.79,1.37,21.21,0
2018-12-22 13:00:00,4.5,25.54,38.3,144.29,30.81,59.92,1008.94,6.6,53.63,0
2018-12-22 14:00:00,6.14,19.64,61.46,166.21,32.75,44.49,1022.98,37.12,53.08,0
2018-12-22 15:00:00,9.87,47.74,97.28,198.59,22.1,79.76,1010.86,14.52,64.82,0
2018-12-22 16:00:00,19.48,55.67,80.49,156.58,21.47,71.71,1010.85,5.0,48.24,1
2018-12-22 17:00:00,0.36,70.79,120.82,174.05,25.44,85.34,1009.99,6.98,66.85,1
2018-12-22 18:00:00,7.03,28.62,86.75,116.42,31.81,66.2,1007.04,9.57,54.67,0
2018-12-22 19:00:00,3.67,22.53,46.81,369.03,28.03,49.25,1015.57,13.96,39.42,0
2018-12-22 20:00:00,0.19,6.61,18.13,69.86,33.94,59.94,1008.08,1.26,43.39,0
2018-12-22 21:00:00,2.49,10.95,33.04,140.4,23.41,49.63,1009.41,21.12,56.97,0
2018-12-22 22:00:00,9.0,28.53,56.6,90.39,26.61,71.22,1015.38,3.09,34.01,0
2018-12-22 23:00:00,7.99,16.1,50.18,134.23,27.58,70.92,1018.04,18.44,40.24,0
2018-12-23 00:00:00,5.6,19.03,78.12,169.58,27.29,90.78,1020.64,2.73,48.83,0
2018-12-23 01:00:00,2.2,4.77,33.6,50.68,31.24,75.43,1009.6,3.63,16.91,0
2018-12-23 02:00:00,15.53,29.71,47.48,64.4,34.81,66.62,1014.07,13.39,48.14,0
2018-12-23 03:00:00,1.31,3.01,24.59,128.04,24.77,57.21,1003.06,11.92,49.73,0
2018-12-23 04:00:00,3.32,30.72,68.84,131.14,25.45,76.56,1018.47,32.51,70.11,0
2018-12-23 05:00:00,3.99,18.76,59.42,83.78,29.64,69.08,1010.08,6.42,54.46,0
2018-12-23 06:00:00,4.6,12.16,104.61,121.16,29.84,69.47,1012.87,5.01,80.94,0
2018-12-23 07:00:00,29.05,40.48,68.27,146.35,33.93,46.98,1013.82,3.07,49.52,0
2018-12-23 08:00:00,18.21,26.41,44.28,206.17,28.52,86.3,1013.82,8.12,45.15,0
2018-12-23 09:00:00,7.76,13.82,18.36,113.91,26.88,69.33,1009.2,9.89,14.83,0
2018-12-23 10:00:00,4.99,14.17,21.16,112.45,37.62,65.6,1008.58,1.12,56.64,0
2018-12-23 11:00:00,4.93,14.17,60.19,150.86,29.82,66.78,1015.47,6.4,76.48,0
2018-12-23 12:00:00,9.59,20.1,40.85,69.34,31.94,81.69,1009.01,23.78,32.49,0
2018-12-23 13:00:00,13.17,14.13,84.06,91.03,19.33,79.36,1006.56,10.9,75.53,0
2018-12-23 14:00:00,1.27,30.17,36.03,81.88,27.24,47.9,1011.2,32.67,44.39,0
2018-12-23 15:00:00,19.63,48.93,72.01,102.48,34.22,65.74,1009.81,3.05,67.33,1
2018-12-23 16:00:00,7.42,19.98,77.27,109.42,28.63,76.8,1008.18,13.08,53.44,0
2018-12-23 17:00:00,2.76,47.11,122.99,243.46,27.63,89.55,1007.97,6.86,64.8,0
2018-12-23 18:00:00,4.33,14.09,62.76,209.61,17.62,63.7,1012.17,5.89,72.11,1
2018-12-23 19:00:00,7.78,21.69,83.09,96.61,27.28,85.57,1005.05,4.53,82.4,0
2018-12-23 20:00:00,8.13,26.79,43.96,55.69,34.89,49.94,1005.64,8.0,40.31,0
2018-12-23 21:00:00,1.59,15.19,41.49,165.26,28.07,60.21,1014.39,11.45,14.94,0
2018-12-23 22:00:00,4.74,12.34,91.3,196.04,30.64,69.6,1011.85,4.5,52.29,1
2018-12-23 23:00:00,6.12,19.24,35.25,103.01,26.25,71.17,1010.06,12.52,47.93,1
2018-12-24 00:00:00,13.34,16.84,50.07,293.67,26.2,77.37,1008.45,12.69,46.63,1
2018-12-24 01:00:00,1.07,7.16,59.13,204.99,28.35,78.76,1014.92,13.7,41.89,0
2018-12-24 02:00:00,5.24,30.27,102.73,214.12,30.78,59.91,1003.52,5.68,72.96,0
2018-12-24 03:00:00,2.59,64.77,95.19,164.42,32.31,73.89,1004.0,4.2,64.2,0
2018-12-24 04:00:00,7.62,14.98,40.4,66.02,31.94,47.26,1007.75,5.45,66.03,0
2018-12-24 05:00:00,27.93,38.96,82.47,238.54,26.2,70.54,997.88,10.01,36.17,1
2018-12-24 06:00:00,12.06,22.56,119.0,151.03,29.19,93.4,1018.75,3.12,96.17,0
2018-12-24 07:00:00,8.24,23.73,66.95,163.91,21.05,87.62,1004.14,4.28,52.54,0
2018-12-24 08:00:00,10.39,37.63,82.21,264.59,29.44,74.92,1015.23,2.07,71.86,0
2018-12-24 09:00:00,17.18,31.54,61.89,95.08,17.02,69.37,1012.27,8.01,52.96,0
2018-12-24 10:00:00,11.16,14.86,31.79,91.69,19.71,59.32,1013.78,4.73,47.2,0
2018-12-24 11:00:00,20.81,28.71,54.57,104.69,29.13,64.93,1019.4,1.07,60.85,0
2018-12-24 12:00:00,5.76,22.89,52.84,122.66,30.97,79.38,1013.42,1.74,28.78,0
2018-12-24 13:00:00,7.35,16.89,42.46,179.47,21.36,54.3,1011.24,5.27,46.33,0
2018-12-24 14:00:00,14.53,24.39,56.88,86.38,31.07,62.85,1018.44,3.71,39.45,1
2018-12-24 15:00:00,26.89,36.98,82.75,136.73,27.11,70.35,999.36,10.24,38.25,1
2018-12-24 16:00:00,3.3,15.64,36.59,55.12,34.25,54.76,1018.11,10.32,55.03,0
2018-12-24 17:00:00,13.88,19.56,79.08,168.7,36.02,74.53,1010.72,1.83,90.51,1
2018-12-24 18:00:00,3.09,27.79,71.34,122.79,15.71,83.57,1010.09,2.46,56.53,0
2018-12-24 19:00:00,6.8,10.46,45.24,59.24,38.58,69.66,1010.19,5.11,28.12,0
2018-12-24 20:00:00,0.82,17.67,46.18,134.01,33.05,56.48,1013.16,2.86,60.53,0
2018-12-24 21:00:00,3.11,11.43,27.5,134.84,31.35,52.61,1009.56,1.26,20.07,0
2018-12-24 22:00:00,6.49,20.03,66.25,120.97,26.19,54.34,1005.87,7.2,30.73,0
2018-12-24 23:00:00,8.65,40.96,165.71,290.7,30.87,83.82,1007.58,18.03,93.12,0
2018-12-25 00:00:00,8.21,40.03,114.16,169.19,30.04,67.3,1012.54,4.49,100.0,1
2018-12-25 01:00:00,12.45,39.22,89.64,133.85,32.75,73.63,1009.24,8.09,87.72,0
2018-12-25 02:00:00,3.62,39.89,120.12,147.63,30.04,69.67,1011.21,4.1,99.03,0
2018-12-25 03:00:00,4.81,60.5,82.8,427.94,31.12,55.88,1013.7,7.89,59.07,0
2018-12-25 04:00:00,5.04,29.81,48.72,146.95,32.16,44.41,1014.61,13.4,26.11,0
2018-12-25 05:00:00,3.91,22.58,55.1,141.45,17.41,71.21,1013.93,22.6,41.78,0
2018-12-25 06:00:00,1.96,7.71,41.72,117.7,26.5,48.62,1014.64,20.44,45.76,0
2018-12-25 07:00:00,5.79,26.83,96.18,220.92,28.1,77.28,1011.09,14.62,97.06,0
2018-12-25 08:00:00,10.79,24.91,83.36,246.09,25.98,63.5,999.43,4.58,63.44,0
2018-12-25 09:00:00,7.21,48.55,54.11,139.62,34.28,67.36,1007.51,42.0,51.23,0
2018-12-25 10:00:00,3.42,26.67,86.09,214.89,36.98,70.01,1008.63,19.77,50.64,1
2018-12-25 11:00:00,5.9,10.51,39.34,186.51,28.87,63.56,1015.74,4.87,23.24,0
2018-12-25 12:00:00,3.2,19.62,61.36,217.29,28.85,75.59,1008.44,6.81,28.32,0
2018-12-25 13:00:00,8.84,34.23,65.44,132.29,28.71,59.69,1015.6,9.43,16.03,0
2018-12-25 14:00:00,11.1,25.01,45.69,102.4,19.47,78.1,1018.57,5.87,49.77,0
2018-12-25 15:00:00,11.32,65.98,107.44,175.12,23.25,81.97,1020.23,3.62,100.0,0
2018-12-25 16:00:00,4.32,26.93,46.48,127.01,23.31,59.99,1014.54,10.64,65.89,0
2018-12-25 17:00:00,3.28,9.2,38.46,133.63,32.51,59.59,1008.33,12.89,49.1,0
2018-12-25 18:00:00,12.45,17.97,35.07,50.26,25.9,62.45,1013.73,4.89,52.85,0
2018-12-25 19:00:00,3.99,10.75,23.66,149.94,27.65,54.97,1016.32,5.62,34.86,0
2018-12-25 20:00:00,5.81,14.53,135.19,173.61,27.13,61.92,1000.77,6.76,100.0,0
2018-12-25 21:00:00,7.14,20.54,43.79,190.5,26.62,53.06,1017.44,9.41,56.71,0
